trade_id,timestamp,counterparty,instrument,amount_usd,status,settlement_days,hour_of_day,amount_zscore,trade_date,daily_trade_count,is_duplicate_flagged,is_off_hours,status_risk,anomaly_score,risk_score,flagged
TRD102842,2026-05-13 15:39:46.351817,Brown-Morris,FX,4117.35,SETTLED,0,15,-0.44469835116716405,2026-05-13,3,0,0,0,1,-0.15833538153625698,False
TRD101729,2026-05-13 16:01:11.340763,Humphrey-Massey,COMMODITY,8288.16,SETTLED,0,16,-0.27666435212780777,2026-05-13,1,0,0,0,1,-0.15161781476790298,False
TRD104835,2026-05-13 16:06:00.368999,West-Martin,EQUITY,10142.89,SETTLED,2,16,-0.1665897165521555,2026-05-13,2,0,0,0,1,-0.2216779372280212,False
TRD104590,2026-05-13 16:06:48.366879,"Duncan, Cox and Wilson",DERIVATIVE,7228.76,SETTLED,1,16,-0.3075954774093436,2026-05-13,1,0,0,0,1,-0.19348595690537462,False
TRD101011,2026-05-13 16:25:07.334346,West-Martin,BOND,41472.69,CANCELLED,0,16,0.009074562323680157,2026-05-13,2,0,0,2,1,-0.03077957818930832,False
TRD102090,2026-05-13 16:33:33.343670,Brown-Ramos,COMMODITY,11316.51,SETTLED,1,16,-0.20932779059799642,2026-05-13,3,0,0,0,1,-0.21251162870919993,False
TRD101144,2026-05-13 17:44:01.335866,"Lewis, Thompson and Jimenez",DERIVATIVE,3956.0,SETTLED,3,17,-0.435805989594971,2026-05-13,2,0,0,0,1,-0.1834916337827625,False
TRD101215,2026-05-13 18:21:14.336475,"Lewis, Thompson and Jimenez",DERIVATIVE,15954.99,SETTLED,0,18,-0.18824177631250336,2026-05-13,2,0,0,0,1,-0.176313659686181,False
TRD104319,2026-05-13 18:37:58.364037,Russell-Mcbride,EQUITY,14930.4,SETTLED,1,18,-0.15742565962369173,2026-05-13,2,0,0,0,1,-0.21598333931842295,False
TRD102435,2026-05-13 18:54:48.346459,"Brown, Chen and Crawford",EQUITY,325211.96,CANCELLED,3,18,3.2163631486327087,2026-05-13,3,0,0,2,-1,0.11445836382058627,True
TRD103042,2026-05-13 21:06:22.353434,Nelson Ltd,EQUITY,7229.07,SETTLED,1,21,-0.24908977054544168,2026-05-13,2,0,1,0,1,-0.19616184797057373,False
TRD102994,2026-05-13 23:02:02.353059,Neal Group,DERIVATIVE,13655.93,PENDING,1,23,-0.1442911412438534,2026-05-13,1,0,1,1,1,-0.08352912061295836,False
TRD102950,2026-05-13 23:15:03.352693,Nelson Ltd,BOND,7448.26,SETTLED,0,23,-0.24678596004433673,2026-05-13,2,0,1,0,1,-0.15847521091608308,False
TRD104664,2026-05-14 01:09:58.367518,"Brown, Chen and Crawford",DERIVATIVE,10618.19,SETTLED,2,1,-0.23861390224281803,2026-05-14,2,0,1,0,1,-0.19036794922151434,False
TRD100605,2026-05-14 01:39:16.328625,West-Martin,BOND,1821.41,SETTLED,1,1,-0.21324774767203777,2026-05-14,2,0,1,0,1,-0.19081510687387193,False
TRD103350,2026-05-14 01:53:48.355848,Walker PLC,DERIVATIVE,760880.08,SETTLED,1,1,1.2682212422672434,2026-05-14,3,0,1,0,-1,0.06144348046231629,True
TRD101669,2026-05-14 02:26:04.340296,Brown-Morris,COMMODITY,14814.2,SETTLED,3,2,-0.21130789845061915,2026-05-14,2,0,1,0,1,-0.14821633039171156,False
TRD104270,2026-05-14 02:49:04.363387,"Duncan, Cox and Wilson",EQUITY,5514.08,SETTLED,0,2,-0.3308947175171581,2026-05-14,2,0,1,0,1,-0.15508774050094204,False
TRD102267,2026-05-14 03:27:18.345070,"Mccoy, Hayes and Hernandez",EQUITY,19750.83,FAILED,1,3,-0.0907691407309984,2026-05-14,4,0,1,3,-1,0.0021188419264539515,True
TRD101191,2026-05-14 03:29:21.336270,Rodriguez PLC,COMMODITY,12240.99,SETTLED,1,3,-0.2041645728463905,2026-05-14,2,0,1,0,1,-0.1909065789254797,False
TRD101404,2026-05-14 03:29:34.338121,Walker PLC,COMMODITY,24305.75,PENDING,1,3,-0.0820103951373983,2026-05-14,3,0,1,1,1,-0.08656822297478162,False
TRD102539,2026-05-14 03:35:17.347332,Drake-Leon,COMMODITY,12104.42,SETTLED,3,3,-0.1584405311317656,2026-05-14,2,0,1,0,1,-0.1499054745553693,False
TRD103795,2026-05-14 03:39:08.359499,"Mccoy, Hayes and Hernandez",COMMODITY,51327.35,SETTLED,2,3,0.10297076560431692,2026-05-14,4,0,1,0,1,-0.10781512376217828,False
TRD103607,2026-05-14 04:14:13.358007,Macias-Oliver,DERIVATIVE,8240.41,FAILED,2,4,-0.3860124854476185,2026-05-14,1,0,1,3,1,-0.01756552376393572,False
TRD102974,2026-05-14 04:14:42.352904,"Glenn, Thomas and Mcpherson",EQUITY,1096.51,SETTLED,0,4,-0.2437293093355688,2026-05-14,2,0,1,0,1,-0.15305294857718704,False
TRD102044,2026-05-14 04:41:57.343313,"Mccoy, Hayes and Hernandez",DERIVATIVE,31807.79,SETTLED,1,4,-0.016792834884481956,2026-05-14,4,0,1,0,1,-0.1312178082713758,False
TRD104891,2026-05-14 05:01:36.369482,Brown-Ramos,BOND,2139.44,SETTLED,2,5,-0.38597326799153797,2026-05-14,2,0,1,0,1,-0.18670528912537943,False
TRD104291,2026-05-14 05:08:23.363642,"Brown, Chen and Crawford",DERIVATIVE,1160.95,SETTLED,2,5,-0.34247656667073106,2026-05-14,2,0,1,0,1,-0.18888448916474693,False
TRD103136,2026-05-14 05:43:51.354162,Mcintyre-Franco,EQUITY,7256.39,SETTLED,0,5,-0.20879593088202275,2026-05-14,3,0,1,0,1,-0.14030293493869933,False
TRD100367,2026-05-14 06:16:37.326764,Baker-Ingram,BOND,27861.1,SETTLED,2,6,0.41256902072436596,2026-05-14,1,0,0,0,1,-0.15781372073869177,False
TRD102694,2026-05-14 07:55:24.349974,Nelson Ltd,BOND,1641.15,PENDING,0,7,-0.30782196077006185,2026-05-14,2,0,0,1,1,-0.10469378520269479,False
TRD103338,2026-05-14 08:21:09.355752,Walker PLC,FX,8404.91,SETTLED,1,8,-0.11115859696152272,2026-05-14,3,0,0,0,1,-0.20992778548123148,False
TRD100977,2026-05-14 08:21:23.333909,Rodriguez PLC,EQUITY,3964.78,PENDING,3,8,-0.423581050969473,2026-05-14,2,0,0,1,1,-0.09414004353156019,False
TRD101024,2026-05-14 08:28:58.334593,Ross and Sons,BOND,5467.22,SETTLED,2,8,-0.2979255429188701,2026-05-14,4,0,0,0,1,-0.18981179148344685,False
TRD101229,2026-05-14 08:35:06.336602,"Navarro, Gibson and Hernandez",DERIVATIVE,14759.2,SETTLED,2,8,-0.17370027466076976,2026-05-14,3,0,0,0,1,-0.21223134249477543,False
TRD100331,2026-05-14 09:18:43.326481,"Scott, Johnson and Wiley",BOND,7790.78,SETTLED,1,9,-0.3217917357657987,2026-05-14,2,0,0,0,1,-0.21685147303659336,False
TRD102469,2026-05-14 09:19:32.346744,Ramos-Schmitt,EQUITY,26349.9,SETTLED,0,9,-0.10302714565098992,2026-05-14,1,0,0,0,1,-0.12775356197216237,False
TRD104915,2026-05-14 09:39:56.369685,Nelson Ltd,FX,2386.14,SETTLED,1,9,-0.2999916957706632,2026-05-14,2,0,0,0,1,-0.2158295936238177,False
TRD100436,2026-05-14 10:09:51.327307,"Duncan, Cox and Wilson",EQUITY,1548.15,SETTLED,1,10,-0.3847841635483621,2026-05-14,2,0,0,0,1,-0.21121380271326312,False
TRD104220,2026-05-14 10:21:38.362955,"Scott, Johnson and Wiley",BOND,3118.83,SETTLED,3,10,-0.446403767938261,2026-05-14,2,0,0,0,1,-0.18188978713780174,False
TRD104519,2026-05-14 10:44:04.366247,Santiago PLC,DERIVATIVE,20513.27,SETTLED,1,10,-0.007527544527538813,2026-05-14,1,0,0,0,1,-0.17726442708665313,False
TRD103383,2026-05-14 10:53:29.356111,Mcintyre-Franco,DERIVATIVE,105103.84,SETTLED,2,10,0.6588146301896083,2026-05-14,3,0,0,0,1,-0.10144256742214874,False
TRD104907,2026-05-14 11:14:13.369617,Castillo LLC,DERIVATIVE,6905.45,SETTLED,2,11,-0.2319754427462158,2026-05-14,1,0,0,0,1,-0.2004812108858806,False
TRD104477,2026-05-14 13:15:36.365819,"Navarro, Gibson and Hernandez",FX,5775.1,SETTLED,3,13,-0.3452275202855301,2026-05-14,3,0,0,0,1,-0.18233173446430867,False
TRD100579,2026-05-14 13:52:06.328424,"Navarro, Gibson and Hernandez",DERIVATIVE,26320.9,SETTLED,1,13,0.04703931592034486,2026-05-14,3,0,0,0,1,-0.18930922997431415,False
TRD104097,2026-05-14 14:11:51.361888,"Lutz, Garcia and White",BOND,9221.01,SETTLED,2,14,-0.35003949997185074,2026-05-14,2,0,0,0,1,-0.21472092828695016,False
TRD104669,2026-05-14 14:13:14.367560,Ross and Sons,DERIVATIVE,8428.11,SETTLED,2,14,-0.22876254474445334,2026-05-14,4,0,0,0,1,-0.19166125244219095,False
TRD100476,2026-05-14 14:52:02.327621,West-Martin,FX,1804.71,SETTLED,3,14,-0.21334138355408067,2026-05-14,2,0,0,0,1,-0.18739016375822531,False
TRD103992,2026-05-14 15:05:57.361050,Mcintyre-Franco,EQUITY,10783.86,SETTLED,1,15,-0.1775179545437191,2026-05-14,3,0,0,0,1,-0.2133422204726852,False
TRD100281,2026-05-14 15:17:43.326068,Pineda LLC,DERIVATIVE,23048.35,SETTLED,1,15,-0.04102488308857998,2026-05-14,2,0,0,0,1,-0.2086839159624656,False
TRD102051,2026-05-14 15:20:27.343368,Lee and Sons,DERIVATIVE,40998.37,SETTLED,2,15,0.8313941774472174,2026-05-14,1,0,0,0,1,-0.13059971887345528,False
TRD101116,2026-05-14 16:04:41.335617,Ross and Sons,BOND,761.95,SETTLED,2,16,-0.407835259396057,2026-05-14,4,0,0,0,1,-0.18069645774344856,False
TRD102393,2026-05-14 16:20:32.346065,"Glenn, Thomas and Mcpherson",DERIVATIVE,19480.14,SETTLED,1,16,-0.08524241279898806,2026-05-14,2,0,0,0,1,-0.2117335271683996,False
TRD104557,2026-05-14 16:59:48.366594,Butler-Banks,EQUITY,8243.21,SETTLED,2,16,-0.4355262991612282,2026-05-14,2,0,0,0,1,-0.21078740170283028,False
TRD101202,2026-05-14 17:43:15.336366,Pineda LLC,EQUITY,60363.66,SETTLED,3,17,0.5154325932551183,2026-05-14,2,0,0,0,1,-0.11609658417031615,False
TRD101833,2026-05-14 19:09:35.341577,"Garrison, Hernandez and Rogers",DERIVATIVE,19489.99,SETTLED,2,19,-0.07149097033766978,2026-05-14,1,0,0,0,1,-0.18823537792929984,False
TRD102779,2026-05-14 19:53:27.351152,"Smith, Levy and Brown",EQUITY,7823.91,FAILED,2,19,-0.3388807196271917,2026-05-14,1,0,0,3,1,-0.04791931673949701,False
TRD103537,2026-05-14 20:22:15.357314,Neal Group,BOND,19502.1,SETTLED,3,20,-0.1184692334524112,2026-05-14,2,0,0,0,1,-0.1784831223870899,False
TRD101283,2026-05-14 20:40:08.337085,Butler-Banks,EQUITY,2452.89,SETTLED,2,20,-0.5832166407258951,2026-05-14,2,0,0,0,1,-0.19881631009658346,False
TRD102984,2026-05-14 20:47:27.352982,Crane-Shields,BOND,12155.62,SETTLED,1,20,-0.14179615054090383,2026-05-14,2,0,0,0,1,-0.21774843632318075,False
TRD104963,2026-05-14 21:05:47.370102,Humphrey-Massey,COMMODITY,2977.24,SETTLED,1,21,-0.34187998098167466,2026-05-14,1,0,1,0,1,-0.1671425283238343,False
TRD104234,2026-05-14 21:19:48.363072,Ross and Sons,FX,1899.54,SETTLED,1,21,-0.381262460307528,2026-05-14,4,0,1,0,1,-0.14844417019555195,False
TRD101651,2026-05-14 21:31:50.340147,Brown-Morris,DERIVATIVE,10508.61,SETTLED,0,21,-0.3052499093521302,2026-05-14,2,0,1,0,1,-0.1502481677443292,False
TRD103850,2026-05-14 22:40:46.359929,Neal Group,EQUITY,23629.13,SETTLED,0,22,-0.1002405832228565,2026-05-14,2,0,1,0,1,-0.1336493886416718,False
TRD103432,2026-05-14 22:53:23.356493,"Mccoy, Hayes and Hernandez",COMMODITY,7991.88,SETTLED,3,22,-0.16291698576273897,2026-05-14,4,0,1,0,1,-0.11561331299776378,False
TRD104771,2026-05-14 22:55:08.368449,"Lutz, Garcia and White",FX,20739.32,SETTLED,1,22,0.0893510190891653,2026-05-14,2,0,1,0,1,-0.1699602895882278,False
TRD104755,2026-05-14 23:11:22.368312,Crane-Shields,EQUITY,459.76,SETTLED,0,23,-0.20854242191694292,2026-05-14,2,0,1,0,1,-0.14895061876761406,False
TRD104448,2026-05-14 23:29:52.365570,Drake-Leon,EQUITY,15312.3,SETTLED,2,23,-0.14315506218682583,2026-05-14,2,0,1,0,1,-0.19010502722024125,False
TRD102704,2026-05-14 23:31:55.350115,Brown-Ramos,BOND,6333.82,SETTLED,3,23,-0.3052374495364185,2026-05-14,2,0,1,0,1,-0.15032070654444096,False
TRD102660,2026-05-15 00:07:57.349451,Brown-Ramos,DERIVATIVE,10592.88,SETTLED,0,0,-0.22325663355182465,2026-05-15,2,0,1,0,1,-0.1545515298956578,False
TRD103921,2026-05-15 00:18:49.360485,Neal Group,FX,17850.23,SETTLED,1,0,-0.125765366617107,2026-05-15,3,0,1,0,1,-0.1800044670895033,False
TRD100208,2026-05-15 00:25:52.325498,Mccormick-Ewing,BOND,52124.08,SETTLED,2,0,1.24708255197469,2026-05-15,2,0,1,0,1,-0.07993816750017824,False
TRD103956,2026-05-15 00:40:08.360767,Walker PLC,DERIVATIVE,6282.31,SETTLED,2,0,-0.11504958468241587,2026-05-15,2,0,1,0,1,-0.19168452534107017,False
TRD102454,2026-05-15 02:03:04.346609,Walker PLC,FX,11174.75,SETTLED,1,2,-0.1060811384536368,2026-05-15,2,0,1,0,1,-0.18871717388961778,False
TRD101170,2026-05-15 02:52:56.336090,"Duncan, Cox and Wilson",COMMODITY,18743.35,FAILED,2,2,-0.15113409852054807,2026-05-15,4,0,1,3,-1,0.0017938284039786812,True
TRD104364,2026-05-15 02:54:03.364807,Brown-Ramos,FX,13303.43,SETTLED,1,2,-0.17108242122162948,2026-05-15,2,0,1,0,1,-0.1915154512817382,False
TRD104561,2026-05-15 04:12:00.366628,Lee and Sons,DERIVATIVE,18360.58,SETTLED,2,4,0.037552082458890385,2026-05-15,2,0,1,0,1,-0.17648205588113663,False
TRD101807,2026-05-15 04:20:47.341374,Macias-Oliver,BOND,18609.49,SETTLED,2,4,-0.10417941967950761,2026-05-15,3,0,1,0,1,-0.17579235226006124,False
TRD103595,2026-05-15 05:30:37.357907,"Lutz, Garcia and White",COMMODITY,9795.84,SETTLED,2,5,-0.32811138273313745,2026-05-15,2,0,1,0,1,-0.1888463758573934,False
TRD101413,2026-05-15 05:31:55.338201,Santiago PLC,COMMODITY,36180.3,SETTLED,1,5,0.33869080866845436,2026-05-15,1,0,1,0,1,-0.12120422253955793,False
TRD102847,2026-05-15 05:53:49.351857,Macias-Oliver,FX,63147.88,SETTLED,2,5,1.1063803404993868,2026-05-15,3,0,1,0,1,-0.06300943667762893,False
TRD104337,2026-05-15 06:34:35.364491,Russell-Mcbride,EQUITY,5373.5,SETTLED,2,6,-0.32790500191577093,2026-05-15,1,0,0,0,1,-0.19961116153435798,False
TRD100819,2026-05-15 06:36:59.331096,"Duncan, Cox and Wilson",EQUITY,96281.35,SETTLED,0,6,0.9024598545667466,2026-05-15,4,0,0,0,1,-0.03973787325442879,False
TRD100052,2026-05-15 08:12:50.324259,"Duncan, Cox and Wilson",COMMODITY,6677.22,SETTLED,2,8,-0.31508985705397935,2026-05-15,4,0,0,0,1,-0.18990879990686355,False
TRD102109,2026-05-15 08:17:07.343819,Hernandez-Dennis,BOND,11960.33,SETTLED,0,8,-0.13605081052678428,2026-05-15,2,0,0,0,1,-0.17882878110047706,False
TRD100725,2026-05-15 09:49:42.329696,"Duncan, Cox and Wilson",DERIVATIVE,11738.15,SETTLED,3,9,-0.2463214435664238,2026-05-15,4,0,0,0,1,-0.1530142335480817,False
TRD100425,2026-05-15 10:19:36.327223,Humphrey-Massey,DERIVATIVE,3836.18,SETTLED,1,10,-0.3313325970542684,2026-05-15,2,0,0,0,1,-0.2188885463697971,False
TRD104388,2026-05-15 11:07:06.365051,"Salazar, Jones and Miller",COMMODITY,5366.86,SETTLED,3,11,-0.35313366755174697,2026-05-15,2,0,0,0,1,-0.18734192270029187,False
TRD102187,2026-05-15 12:00:35.344431,Nelson Ltd,DERIVATIVE,26724.52,SETTLED,2,12,-0.0441815975732854,2026-05-15,1,0,0,0,1,-0.17895429041037408,False
TRD100115,2026-05-15 12:39:09.324762,Hernandez-Dennis,COMMODITY,3373.01,SETTLED,2,12,-0.2416726017776448,2026-05-15,2,0,0,0,1,-0.22045912606703172,False
TRD101677,2026-05-15 14:01:30.340358,West-Martin,BOND,3973.59,SETTLED,1,14,-0.20118060559928289,2026-05-15,2,0,0,0,1,-0.22154435264019473,False
TRD100411,2026-05-15 14:06:04.327111,Brown-Morris,COMMODITY,127858.28,SETTLED,1,14,2.255157370121467,2026-05-15,1,0,0,0,1,-0.022735373700329853,False
TRD100207,2026-05-15 14:38:28.325491,"Henson, Miranda and Garcia",FX,12073.6,SETTLED,1,14,-0.25518470936409027,2026-05-15,1,0,0,0,1,-0.19249108688388278,False
TRD101816,2026-05-15 14:39:36.341445,Macias-Oliver,DERIVATIVE,6104.83,PENDING,2,14,-0.4440578528855264,2026-05-15,3,0,0,1,1,-0.11956740289215428,False
TRD101506,2026-05-15 14:46:08.339006,Mccormick-Ewing,BOND,1729.18,SETTLED,0,14,-0.46633753625513513,2026-05-15,2,0,0,0,1,-0.16657325442730475,False
TRD103871,2026-05-15 14:51:00.360096,Lee and Sons,EQUITY,3799.07,PENDING,2,14,-0.4730781338561066,2026-05-15,2,0,0,1,1,-0.12146164476194626,False
TRD101998,2026-05-15 15:12:28.342945,Humphrey-Massey,BOND,669.56,SETTLED,1,15,-0.3702172186718472,2026-05-15,2,0,0,0,1,-0.208630237522889,False
TRD104883,2026-05-15 15:35:44.369414,Miller Ltd,DERIVATIVE,24826.82,SETTLED,2,15,-0.08635031707130952,2026-05-15,4,0,0,0,1,-0.17232320097105402,False
TRD104087,2026-05-15 15:38:00.361812,"Salazar, Jones and Miller",BOND,4605.9,CANCELLED,3,15,-0.3704198579249457,2026-05-15,2,0,0,2,1,-0.057221903259966456,False
TRD101512,2026-05-15 15:40:24.339054,Drake-Leon,FX,859.46,SETTLED,1,15,-0.21202248770965812,2026-05-15,2,0,0,0,1,-0.21610649470628396,False
TRD103411,2026-05-15 16:21:48.356329,"Smith, Levy and Brown",FX,2859.76,SETTLED,2,16,-0.5468127679309154,2026-05-15,2,0,0,0,1,-0.2035729403596992,False
TRD103178,2026-05-15 16:23:14.354491,"Lutz, Garcia and White",BOND,106403.09,SETTLED,0,16,3.35717836225179,2026-05-15,2,0,0,0,-1,0.0034878042301973444,True
TRD101109,2026-05-15 16:48:06.335558,Neal Group,EQUITY,2188884.95,SETTLED,1,16,9.463462854912466,2026-05-15,3,0,0,0,-1,0.15318406379767902,True
TRD101728,2026-05-15 17:22:22.340755,Ramos-Schmitt,BOND,29927.22,SETTLED,1,17,-0.07966830514775142,2026-05-15,1,0,0,0,1,-0.1711483681918392,False
TRD100094,2026-05-15 18:05:55.324596,Pineda LLC,FX,2933.19,SETTLED,0,18,-0.34098838787655317,2026-05-15,1,0,0,0,1,-0.14746855261827468,False
TRD102338,2026-05-15 18:21:38.345631,"Pittman, Perez and Smith",COMMODITY,18607.55,PENDING,3,18,-0.08058637102110977,2026-05-15,2,0,0,1,1,-0.09372661688081263,False
TRD102834,2026-05-15 18:28:03.351750,"Cummings, Wood and Savage",COMMODITY,1016.06,SETTLED,3,18,-0.718690538869198,2026-05-15,1,0,0,0,1,-0.12326400601555076,False
TRD101943,2026-05-15 19:01:37.342446,Miller Ltd,DERIVATIVE,580.94,SETTLED,1,19,-0.31967405108680136,2026-05-15,4,0,0,0,1,-0.17577284879062333,False
TRD104299,2026-05-15 19:03:04.363767,Young PLC,FX,2247.95,SETTLED,2,19,-0.23514331273249572,2026-05-15,1,0,0,0,1,-0.19767117526085798,False
TRD100448,2026-05-15 20:25:10.327401,West-Martin,EQUITY,6630.65,SETTLED,2,20,-0.18628263214174956,2026-05-15,2,0,0,0,1,-0.222926066575794,False
TRD101432,2026-05-15 20:31:45.338362,"Pittman, Perez and Smith",DERIVATIVE,13231.14,SETTLED,1,20,-0.1011279505776986,2026-05-15,2,0,0,0,1,-0.21589932738834489,False
TRD103776,2026-05-15 20:47:13.359352,Neal Group,EQUITY,1298.95,SETTLED,0,20,-0.19887060064046613,2026-05-15,3,0,0,0,1,-0.16600950748996868,False
TRD100153,2026-05-15 21:10:09.325067,"Brown, Chen and Crawford",EQUITY,641217.14,CANCELLED,1,21,6.686840789870772,2026-05-15,1,0,1,2,-1,0.16554681343967437,True
TRD104965,2026-05-15 21:40:48.370121,Rodriguez PLC,EQUITY,3475.02,SETTLED,1,21,-0.4365654259823788,2026-05-15,1,0,1,0,1,-0.161710788485404,False
TRD101979,2026-05-15 22:09:09.342727,Vaughan-Hall,DERIVATIVE,30952.24,SETTLED,2,22,0.6173399045534333,2026-05-15,1,0,1,0,1,-0.10619986453703234,False
TRD102417,2026-05-15 22:13:15.346315,Miller Ltd,FX,817.64,FAILED,2,22,-0.31739623201644934,2026-05-15,4,0,1,3,1,-0.002702531501873273,False
TRD104016,2026-05-15 22:14:11.361239,Miller Ltd,EQUITY,44074.13,SETTLED,2,22,0.09887101698436164,2026-05-15,4,0,1,0,1,-0.11438859820864383,False
TRD100550,2026-05-15 22:29:09.328199,Ross and Sons,DERIVATIVE,26839.02,SETTLED,0,22,0.20129521988690802,2026-05-15,1,0,1,0,1,-0.08489409209488075,False
TRD102670,2026-05-15 23:20:42.349613,Drake-Leon,BOND,2287.92,SETTLED,2,23,-0.20521591110171497,2026-05-15,2,0,1,0,1,-0.19147730255621886,False
TRD103209,2026-05-15 23:40:40.354736,"Smith, Levy and Brown",FX,14613.99,PENDING,1,23,-0.05446642059389322,2026-05-15,2,0,1,1,1,-0.10472270250388022,False
TRD103075,2026-05-16 00:05:33.353694,Miller Ltd,FX,78482.43,SETTLED,1,0,0.42999007874352435,2026-05-16,2,0,1,0,1,-0.08123064251484835,False
TRD102328,2026-05-16 00:22:48.345549,"Garrison, Hernandez and Rogers",FX,5550.5,SETTLED,1,0,-0.2845510118536379,2026-05-16,1,0,1,0,1,-0.17489813011563082,False
TRD101672,2026-05-16 01:04:16.340319,Brown-Morris,EQUITY,2546.19,SETTLED,3,1,-0.47897888643597003,2026-05-16,3,0,1,0,1,-0.12737557835722874,False
TRD103583,2026-05-16 01:13:13.357770,Pineda LLC,COMMODITY,79020.67,CANCELLED,1,1,0.7936517129869157,2026-05-16,4,0,1,2,-1,0.03610546463029063,True
TRD100171,2026-05-16 01:25:06.325209,"Brown, Chen and Crawford",COMMODITY,10872.15,SETTLED,1,1,-0.235824826121443,2026-05-16,2,0,1,0,1,-0.19092538436683643,False
TRD102277,2026-05-16 01:52:55.345150,"Lewis, Thompson and Jimenez",COMMODITY,7366.76,SETTLED,1,1,-0.36543489035284243,2026-05-16,4,0,1,0,1,-0.1504297810166224,False
TRD104440,2026-05-16 02:24:03.365503,Nelson Ltd,COMMODITY,609.27,SETTLED,1,2,-0.3186676014465535,2026-05-16,2,0,1,0,1,-0.18734304595561907,False
TRD104949,2026-05-16 02:47:25.369978,Walker PLC,COMMODITY,56130.92,SETTLED,2,2,-0.023670931420571396,2026-05-16,2,0,1,0,1,-0.14583375641103546,False
TRD101690,2026-05-16 03:21:37.340458,"Pittman, Perez and Smith",FX,108887.15,SETTLED,3,3,0.2643437190830708,2026-05-16,1,0,1,0,1,-0.0173284906516743,False
TRD101791,2026-05-16 03:42:17.341250,"Lutz, Garcia and White",FX,81181.36,SETTLED,0,3,2.3950416393890785,2026-05-16,2,0,1,0,-1,0.02091770263284176,True
TRD102428,2026-05-16 03:52:52.346403,Brown-Ramos,COMMODITY,483126.36,SETTLED,2,3,8.872337293380355,2026-05-16,1,0,1,0,-1,0.14099872821681125,True
TRD102306,2026-05-16 04:17:29.345376,Mcintyre-Franco,BOND,45721.96,SETTLED,1,4,0.1322771861960421,2026-05-16,1,0,1,0,1,-0.11734723270957065,False
TRD104600,2026-05-16 04:39:06.366967,Mccormick-Ewing,EQUITY,59696.61,SETTLED,1,4,1.504547593491252,2026-05-16,3,0,1,0,1,-0.0486101943154571,False
TRD100612,2026-05-16 04:43:22.328681,Crane-Shields,DERIVATIVE,6487.64,SETTLED,1,4,-0.17414234237578918,2026-05-16,2,0,1,0,1,-0.19426134958873542,False
TRD104390,2026-05-16 04:55:19.365070,Pineda LLC,EQUITY,3355.63,SETTLED,2,4,-0.3346888315736139,2026-05-16,4,0,1,0,1,-0.15706024500456,False
TRD100917,2026-05-16 05:06:36.332607,Ross and Sons,COMMODITY,3885.76,SETTLED,2,5,-0.33486663667544775,2026-05-16,1,0,1,0,1,-0.169431444131102,False
TRD102330,2026-05-16 05:27:01.345565,Pineda LLC,EQUITY,671035.5,SETTLED,1,5,9.621960475793482,2026-05-16,4,0,1,0,-1,0.1501045251309624,True
TRD102621,2026-05-16 06:30:31.348871,Drake-Leon,BOND,19951.26,SETTLED,2,6,-0.1210505323986736,2026-05-16,2,0,0,0,1,-0.2135950355458418,False
TRD102058,2026-05-16 06:54:19.343423,Crane-Shields,BOND,6055.74,SETTLED,0,6,-0.17660712175988846,2026-05-16,2,0,0,0,1,-0.18598645460408253,False
TRD103702,2026-05-16 07:18:34.358764,Ramos-Schmitt,COMMODITY,3207.89,SETTLED,3,7,-0.2541376195572522,2026-05-16,2,0,0,0,1,-0.18746844609099605,False
TRD103706,2026-05-16 09:32:57.358795,Santiago PLC,DERIVATIVE,6171.33,SETTLED,2,9,-0.3244633548525169,2026-05-16,2,0,0,0,1,-0.22011545400035598,False
TRD103541,2026-05-16 09:53:46.357347,"Brown, Chen and Crawford",FX,3180.36,SETTLED,1,9,-0.32029871106250163,2026-05-16,2,0,0,0,1,-0.21681919065839678,False
TRD101206,2026-05-16 09:59:48.336400,Miller Ltd,FX,2106.84,SETTLED,1,9,-0.3049899610173034,2026-05-16,2,0,0,0,1,-0.2148336327319756,False
TRD100462,2026-05-16 10:55:18.327513,"Mccoy, Hayes and Hernandez",FX,33997.97,SETTLED,0,10,-0.0033548351284138096,2026-05-16,2,0,0,0,1,-0.14949952522019255,False
TRD100075,2026-05-16 11:07:43.324443,"Henson, Miranda and Garcia",FX,10944.49,SETTLED,2,11,-0.27943418585412244,2026-05-16,1,0,0,0,1,-0.1967871144930053,False
TRD103815,2026-05-16 11:07:51.359654,"Lutz, Garcia and White",DERIVATIVE,29363.73,SETTLED,1,11,0.41834754605319197,2026-05-16,2,0,0,0,1,-0.18612407318471608,False
TRD101862,2026-05-16 11:16:56.341804,Rodriguez PLC,EQUITY,3841.27,SETTLED,2,11,-0.4268555122522319,2026-05-16,1,0,0,0,1,-0.19106463936382806,False
TRD100279,2026-05-16 11:30:14.326052,"Mccoy, Hayes and Hernandez",COMMODITY,13008.3,SETTLED,1,11,-0.13213839645211822,2026-05-16,2,0,0,0,1,-0.21706969345773647,False
TRD100640,2026-05-16 13:31:58.328902,Vaughan-Hall,EQUITY,9511.43,SETTLED,1,13,-0.26589933448634745,2026-05-16,1,0,0,0,1,-0.19467875600662377,False
TRD103995,2026-05-16 13:37:33.361073,Russell-Mcbride,FX,34581.59,SETTLED,1,13,0.1931191767203826,2026-05-16,2,0,0,0,1,-0.19260776930911755,False
